,character,statement,line,book,scene
894,harry,"Look... At the windowsill, a TRAIL OF SPIDERS escapes through a crack in the glass. Harry grabs Hagrid's LANTERN.",894,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
895,harry,C'mon. 103.,895,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
898,ron,What are you doing?,898,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
899,harry,You heard Hagrid. Follow the spiders.,899,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
900,ron,"They're heading into the Dark Forest. Harry sighs, heads off. Terrified, Ron grabs Fang, follows.",900,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
901,ron,Why spiders. Why couldn't it be 'Follow the butterflies'?,901,2,"['ron', 'harry', 'hagrid']"
903,harry,"There's something moving over there... something big. Just then a BLAZE of LIGHT splinters the trees, blinding them. They start to flee... when Ron stops.",903,2,"['ron', 'harry']"
904,ron,"Harry!... Harry, it's our car! Scratched and mud-smeared, with bits of earth and grass sprouting from its headlamps and hubcaps -- the Ford Anglia looks half-animal. Ron circles it in wonder.",904,2,"['ron', 'harry']"
906,harry,"It's been here all the time! Look at it. The Forest has turned it wild. Harry nods, then glances back up the slope.",906,2,"['ron', 'harry']"
907,harry,"C'mon, we don't want to lose the trail. 121A EXT. SPIDERS' HOLLOW - NIGHT 121A Harry and Ron enter a hollow ribboned with shadows. Enormous trees tower over them, strewn with strands of white webbing. Ron steps on a strand, kicks it off queasily. Harry peers up ahead at the far end of the hollow, the spiders stream toward a DARK OPENING. As Harry and Ron approach the opening, a CLICKING SOUND emanates from within, ECHOING in the branches of the tall trees. GROWING LOUDER. Ron falters, glancing about nervously.",907,2,"['ron', 'harry']"
908,ron,"I don't have a good feeling about this, Harry --",908,2,"['ron', 'harry']"
909,harry,"Don't panic. As Harry steps to the mouth of the cavern, the AIR suddenly CRACKLES with MOVEMENT. TWIGS SNAP. A HUGE SHADOW emerges, slowly engulfs Harry. He peers up.",909,2,"['ron', 'harry']"
912,harry,"(breathing finally) Yes. We're friends of Hagrid's. And you... you're... (as it comes to him) ... Aragog, aren't you?",912,2,"['ron', 'harry']"
916,harry,"He's in trouble. Up at school, there've been attacks. They think it's Hagrid. They think he's opened the Chamber of Secrets. Like before. As Harry talks, Ron's eyes dart warily about, then... RON'S POV - a pair of long legs -- SPIDER'S LEGS -- curl slowly around the trunk of the tree to his left. Terrified, Ron NUDGES Harry, but Harry ignores him.",916,2,"['ron', 'harry']"
918,harry,But if Hagrid never... that means... you're not the monster.,918,2,"['ron', 'harry']"
920,ron,Harry...,920,2,"['ron', 'harry']"
921,harry,"Shhh! (to Aragog) But if you're not the monster, what did kill that girl fifty years ago?",921,2,"['ron', 'harry']"
923,harry,But have you seen it?,923,2,"['ron', 'harry']"
927,harry,(annoyed) What! Ron points. Harry looks. Pales. Turns slowly back to Aragog.,927,2,"['ron', 'harry']"
928,harry,Well... thank you. We'll just go...,928,2,"['ron', 'harry']"
930,ron,"Can we panic now? CLICK! CLICK! CLICK! Harry and Ron SPIN. A GANG of FIVE-FOOT SPIDERS bar the path ahead. Begin to move forward. Harry and Ron SPIN again SPIDERS. Everywhere. CLOSING IN. Desperately, Harry swings the LANTERN in his hand. The spiders falter, then CREEP FORWARD again as the ARC of the LIGHT chases itself away. Around and around. Then The LANTERN goes out. Harry pitches it aside. As one, he and Ron draw their wands.",930,2,"['ron', 'harry']"
931,ron,Nice knowing you.,931,2,"['ron', 'harry']"
934,harry,"Let's go! Harry, Ron and Fang LEAP INSIDE. Ron SHIFTS FRANTICALLY. A SPIDER appears at Harry's open window.",934,2,"['ron', 'harry']"
935,harry,THE WINDOWS! ROLL UP THE WINDOWS!,935,2,"['ron', 'harry']"
936,ron,"(trying) I CAN'T! IT'S STUCK! Just then, a hairy leg reaches through Ron's window. Instantly, Ron HITS the gas, throws the car into REVERSE. Spiders scatter, but the TWO clinging to the side windows hold tight. As the CAR ZOOMS BACKWARDS out of the hollow, Harry rolls his window tight, SNAPPING OFF his SPIDER'S LEGS. 121B EXT. ANOTHER PART OF THE FOREST - NIGHT 121B The Anglia jets out of the hollow, lands with a THUD. Harry turns. The other spider is PULLING RON from the car. Harry points his wand, utters a spell and a BLINDING FLASH OF WHITE LIGHT BLASTS the spider into the shadows whipping past.",936,2,"['ron', 'harry']"
937,ron,Thanks for that.,937,2,"['ron', 'harry']"
939,harry,"Don't mention it. They stop. Both hear it a DISTANT CLICKING. As the car flies over a ridge, they see them a SEA OF SPIDERS heading straight for them like a herd of raging wildebeest. Ron puts his foot to the floor, SPINS the wheel and sends the car sliding away. The spiders STAMPEDE after. 121C EXT. ANOTHER PART OF THE FOREST - BLACK PARK - NIGHT 121C The Anglia SLALOMS through the forest, skimming past trees as the spiders CHARGE after. Harry peers ahead, SEES an area of FALLEN TREES. There is an OPENING, one narrow escape route.",939,2,"['ron', 'harry']"
940,harry,That way! It's the only way out! (looking back) Hurry! They're catching up! Ron JAMS the accelerator... just as a GIANT TARANTULA drops in front of the escape route. Harry and Ron are as good as dead.,940,2,"['ron', 'harry']"
941,harry,Can you get us in the air?,941,2,"['ron', 'harry']"
942,ron,"(jostling the gear stick) Flying gear's jammed! The spiders behind DRAW CLOSER. The TARANTULA waits ahead. Harry claps his hand over Ron's on the gear shift, pushing. The tarantula's pincers open, ready to kill, when... the GEAR SHIFT GIVES, the Anglia's wheels LIFT and the CAR FLIES OVER CAMERA, leaving the furious spiders below. The car barely avoids the rearing tarantula, then sails over the trees. 121D EXT. HAGRID'S HUT - NIGHT 121D As they LAND, Fang bolts free. Harry and Ron exit the CAR wearily, then watch it turn and RUMBLE BACK INTO THE FOREST.",942,2,"['ron', 'harry']"
944,ron,"'Follow the spiders'! Follow the spiders'! If he ever gets out of Azkaban, I'll kill Hagrid. I mean, what was the point of sending us in there? What have we found out?",944,2,"['ron', 'harry']"
945,harry,We know one thing. Hagrid never opened the Chamber of Secrets. He was innocent.,945,2,"['ron', 'harry']"
949,ron,"We know that, Madam Pomfrey. It's just, well, you see, we thought, maybe, we could... be with her for a bit. She's our... friend, you see, and... even if she can't hear us... I mean, it can't hurt, can it? A glint of sympathy flickers in Pomfrey's eyes.",949,2,"['ron', 'harry']"
951,ron,"You don't think Lockhart could be the heir of Slytherin, do you? (off Harry's look) Right. Forget I said it.",951,2,"['ron', 'harry']"
954,harry,"Wish you were here, Hermione. We need you. Now more than ever... Just then, the mirror in Ron's hand CATCHES the LATE AFTERNOON SUNLIGHT and casts a jagged FLAME across Hermione's hand. Harry watches the light dance over her fingers... then looks closer. Sees the paper clutched there. 124 INT. CORRIDOR - DUSK (LATER) 124 Harry and Ron duck into an alcove, take out the CRINKLED paper, which, we see now, is TORN from a library book.",954,2,"['ron', 'harry']"
955,harry,"'Of the many fearsome beasts that roam our land, none is more deadly than the Basilisk. Capable of living for hundreds of years, instant death awaits any who meet this giant serpent's eye. Spiders flee before it and only the crowing of the rooster can kill it.' (looking up) Ron! This is it! The monster in the Chamber of Secrets is a Basilisk. That's why I can hear it speak. It's a snake.",955,2,"['ron', 'harry']"
956,ron,"But it kills by looking people in the eye. Why is it no one's dead? Harry frowns, contemplating this, then catches he and Ron's REFLECTION in the window opposite. He mutters HARRY",956,2,"['ron', 'harry']"
957,harry,"Because no one did look it in the eye. Not directly at least... (in a rush) Colin saw it through his camera. Justin -- Justin must've seen the Basilisk through Nearly Headless Nick! Nick got the full blast of it, but he's a ghost -- he couldn't die again... (CONTINUED)",957,2,"['ron', 'harry']"
960,ron,"And Mrs. Norris? I'm pretty sure she didn't have a camera or a mirror, Harry.",960,2,"['ron', 'harry']"
961,harry,The water... there was water on the floor that night. She only saw the Basilisk's reflection... (scanning the page again) The crowing of the rooster is fatal to it! That's why Hagrid's roosters were killed! Spiders flee before it! It all fits!,961,2,"['ron', 'harry']"
962,ron,But how's the Basilisk been getting around? A dirty great snake. Someone would have seen...,962,2,"['ron', 'harry']"
963,harry,"Hermione answered that too. Harry points. Scribbled, in Hermione's hand, is ""Pipes.""",963,2,"['ron', 'harry']"
964,ron,(aghast) Pipes...? It's using the plumbing.,964,2,"['ron', 'harry']"
965,harry,Remember what Aragog said? About that girl fifty years ago? She died in a bathroom. What if she never left.,965,2,"['ron', 'harry']"
966,ron,"Moaning Myrtle! Harry nods. Just then, McGonagall's VOICE ECHOES throughout the castle, magically magnified.",966,2,"['ron', 'harry']"
970,snape,"Just the man. A girl has been snatched by the monster, Lockhart. Your moment has come at last.",970,2,"['ron', 'snape', 'harry']"
972,snape,Weren't you saying just last night that you've known all along where the entrance to the Chamber of Secrets is?,972,2,"['ron', 'snape', 'harry']"
978,harry,"(pulling him away) C'mon. Let's go see Lockhart. He may be a brainless git, but he's going to try and get into the Chamber. We can tell him what we know...",978,2,"['ron', 'snape', 'harry']"
979,ron,"Harry. D'you think there's any chance at all she's not, you know -- Harry glances over, studies Ron's tortured eyes.",979,2,"['ron', 'snape', 'harry']"
980,harry,"We'll find her, Ron. Ginny's going to be fine.",980,2,"['ron', 'snape', 'harry']"
984,harry,"Professor, we've got some information for you -- Harry and Ron stop dead. Lockhart's office is stripped to the shelves. Two LARGE TRUNKS stand open.",984,2,"['ron', 'harry']"
985,harry,Are you going somewhere?,985,2,"['ron', 'harry']"
987,ron,What about my sister?,987,2,"['ron', 'harry']"
989,ron,You're the Defense Against the Dark Arts teacher! You can't go now!,989,2,"['ron', 'harry']"
992,harry,You're running away? After all that stuff you did in your books?,992,2,"['ron', 'harry']"
994,harry,You wrote them!,994,2,"['ron', 'harry']"
996,harry,You're a fraud! You've just been taking credit for what a load of other wizards have done!,996,2,"['ron', 'harry']"
998,ron,Is there anything you can do?,998,2,"['ron', 'harry']"
1001,harry,"Expelliarmus! Lockhart BLASTS backwards, toppling into one of the open trunks, his wand flying across the floor.",1001,2,"['ron', 'harry']"
1002,harry,"Looks like those Dueling Lessons came in handy after all, Professor.",1002,2,"['ron', 'harry']"
1005,harry,To ask you how you died.,1005,2,"['ron', 'harry']"
1007,harry,"Who was it, Myrtle?",1007,2,"['ron', 'harry']"
1009,harry,Just like that? How?,1009,2,['harry']
1012,harry,"This is it, Ron. This is the entrance to the Chamber of Secrets.",1012,2,['harry']
1013,ron,"Say something, Harry. Say something in Parseltongue. Harry stares off self-consciously at the tiny snake.",1013,2,"['ron', 'harry']"
1014,harry,Open up. Ron shakes his head. Harry's spoken in his regular voice.,1014,2,"['ron', 'harry']"
1015,ron,"English. Harry concentrates harder this time, staring so intensely that the snake almost looks alive. When, finally, he speaks, it is more like a HISS. Parseltongue. The circular group of sinks OPEN and a LARGE, OPEN PIPE is exposed.",1015,2,"['ron', 'harry']"
1017,harry,"Oh, yes there is. You first. Harry points his wand at Lockhart, then the opening.",1017,2,"['ron', 'harry']"
1019,ron,A bloody lot of good if it's a two-hundred-foot drop onto jagged rocks.,1019,2,"['ron', 'harry']"
1022,harry,All right. Let's go.,1022,2,"['ron', 'harry']"
1024,harry,"Thanks, Myrtle. Harry turns. Jumps. Seconds later, Ron follows. 131 INT. PIPE - NIGHT 131 Harry and Ron slide wicked fast, in a hair-raising vertical plummet, catching glimpses of other, smaller pipes branching off in all directions, twisting and turning until the pipe levels off, dumps them onto the damp floor of a stone tunnel. 132 INT. TUNNEL - NIGHT 132 Lockhart stares miserably at the muck dripping from his robes. Harry takes a TORCH from the wall, poises his wand.",1024,2,"['ron', 'harry']"
1025,harry,Lumos! The torch blooms with a BRIGHT ORANGE FLAME.,1025,2,"['ron', 'harry']"
1026,harry,"Remember. Any sign of movement, close your eyes straight away. Harry leads the way down the tunnel. CRUNCH! They look down a rat's skull. All around them, the ground is littered with TINY SKELETONS. Ron squints, sees something HUGE and CURVED lying ahead. When he speaks, his voice is hollow with dread.",1026,2,"['ron', 'harry']"
1028,ron,What's that? Up ahead?,1028,2,"['ron', 'harry']"
1030,harry,"Maybe it's asleep. Ron draws his wand as they approach, squinting. Harry shines his light, revealing... a gigantic COIL of EMPTY SKIN.",1030,2,"['ron', 'harry']"
1031,ron,Bloody hell. Whatever shed this must be twenty feet long. Or more. THUD! They turn. Lockhart has passed out.,1031,2,"['ron', 'harry']"
1032,ron,"Heart of a lion, this one. Ron kneels by him, when... Lockhart's eyes open and, quick as a fox... he snatches Ron's wand and scrambles to his feet.",1032,2,"['ron', 'harry']"
1034,harry,Ron? Are you okay?,1034,2,"['ron', 'harry']"
1036,ron,"I'm okay. This git's not, though. He got blasted by my wand. Lockhart sits up, dazed. Ron picks up a rock and CONKS him on the head. Lockhart PASSES OUT. Ron calls to Harry.",1036,2,"['ron', 'harry']"
1037,ron,What now?,1037,2,"['ron', 'harry']"
1038,harry,Wait here. I'll go on. I'll go on and... find Ginny. If I'm not back in an hour... He leaves it there.,1038,2,"['ron', 'harry']"
1039,ron,"I'll try and shift some of this rock. So you can get back through. And, Harry --",1039,2,"['ron', 'harry']"
1040,harry,"See you in a bit. Harry glances at the snake skin at his feet, moves off. He steps carefully through the shadows until he reaches a TOWERING STONE WALL, carved with TWIN SERPENTS.",1040,2,"['ron', 'harry']"
1041,harry,"(Parseltongue) Open. The serpents part and the GIANT WALL SLIDES OPEN. Harry removes his wand and ENTERS. 133 INT. CHAMBER OF SECRETS - NIGHT 133 A vast chamber stretches ahead. Along the path are rows of STONE SERPENTS. The serpents rest in pools of black water. Ahead is an enormous STATUE of SALAZAR SLYTHERIN. Several feet in front of the statue, Ginny Weasley lies motionless. As Harry dashes and takes her into his arms, her head lolls to one side, cheeks white as marble. A pale hand clutches TOM RIDDLE'S DIARY to her chest. Harry DROPS the torch, RACES to Ginny, places his wand on the floor and kneels beside her. (BOLD ITALICS INDICATE POSSIBLE FLASHBACKS.)",1041,2,"['ron', 'harry']"
1042,harry,Ginny! Please don't be dead. Wake up! Wake up! Ginny!,1042,2,"['ron', 'harry']"
